,id,username,tweet_text,retweets,location,created_at,sentiment,subjectivity,created_at_est,created_date
1,1340696207560220678,realDonaldTrump,David is a great guy and patriot. Thank you Lauren! ,8323,"Washington, DC",2020-12-20 16:30:59,1.0,0.75,2020-12-20 11:30:59-05:00,2020-12-20
0,1340716395286413315,realDonaldTrump,Wow! ,6918,"Washington, DC",2020-12-20 17:51:12,0.125,1.0,2020-12-20 12:51:12-05:00,2020-12-20
0,1340988270243700739,realDonaldTrump,“The President was responsible for those direct payments to Americans in the Covid-19 Relief Bill.” @kilmeade @foxandfriends And the Moderna vaccine has already started rolling out. Very smooth distribution!,4296,"Washington, DC",2020-12-21 11:51:32,0.3166666666666667,0.5333333333333333,2020-12-21 06:51:32-05:00,2020-12-21
0,1340996686257254403,realDonaldTrump,Big news coming out of Pennsylvania. Very big illegal ballot drop that cannot be accounted for. Rigged Election!,23627,"Washington, DC",2020-12-21 12:24:59,-0.20833333333333334,0.24333333333333332,2020-12-21 07:24:59-05:00,2020-12-21
0,1341043285368909824,realDonaldTrump,"....@sendavidperdue will not be able to win on January 5th. unless these people allow Signature Verification in presidential race. K &amp; D need it for their race also, &amp; Georgia spirit will rise to such a high that they will easily bring home a great victory. Move fast @BrianKempGA",8469,"Washington, DC",2020-12-21 15:30:09,0.3929166666666667,0.6560416666666666,2020-12-21 10:30:09-05:00,2020-12-21
0,1341138409092509696,realDonaldTrump,...Republicans in Wisconsin should take these 3 strong decisions to their State Legislators and overturn this ridiculous State Election. We won in a LANDSLIDE!,7357,"Washington, DC",2020-12-21 21:48:08,0.008333333333333331,0.8666666666666667,2020-12-21 16:48:08-05:00,2020-12-21
0,1341169419259531265,realDonaldTrump,"“Conservatives Call on State Legislators to Appoint New Electors, in Accordance with the Constitution”
",15724,"Washington, DC",2020-12-21 23:51:21,0.13636363636363635,0.45454545454545453,2020-12-21 18:51:21-05:00,2020-12-21
0,1341389598296059909,realDonaldTrump,"Distribution of both vaccines is going very smoothly. Amazing how many people are being vaccinated, record numbers. Our Country, and indeed the World, will soon see the great miracle of what the Trump Administration has accomplished. They said it couldn’t be done!!!",10286,"Washington, DC",2020-12-22 14:26:16,0.5726562500000001,0.6625,2020-12-22 09:26:16-05:00,2020-12-22
0,1341405487057821698,realDonaldTrump,THE DEMOCRATS DUMPED HUNDREDS OF THOUSANDS OF BALLOTS IN THE SWING STATES LATE IN THE EVENING. IT WAS A RIGGED ELECTION!!!,24755,"Washington, DC",2020-12-22 15:29:24,-0.5859375,0.6,2020-12-22 10:29:24-05:00,2020-12-22
0,1341553610996543494,realDonaldTrump,"“@NewtGingrich Pens Op-Ed on Election Saying he will not Accept Joe Biden as President” @OANN  Newt Gingrich gets it, we are going to WIN!  ",11192,"Washington, DC",2020-12-23 01:18:00,1.0,0.4,2020-12-22 20:18:00-05:00,2020-12-22
2,1341547750710800385,realDonaldTrump,"Republicans in the Senate so quickly forget. Right now they would be down 8 seats without my backing them in the last Election. RINO John Thune, “Mitch’s boy”, should just let it play out. South Dakota doesn’t like weakness. He will be primaried in 2022, political career over!!!",19993,"Washington, DC",2020-12-23 00:54:43,0.0926984126984127,0.29825396825396827,2020-12-22 19:54:43-05:00,2020-12-22
0,1341565405509394440,realDonaldTrump,"Statement by Donald J. Trump, The President of the United States

Full Video:  ",29689,"Washington, DC",2020-12-23 02:04:52,0.35,0.55,2020-12-22 21:04:52-05:00,2020-12-22
0,1341792832093364226,realDonaldTrump,They are slow walking the signature verification in Georgia. They don’t want results to get out prior to January 6th. They know what they are trying so hard to hide. Terrible people! @BrianKempGA,19019,"Washington, DC",2020-12-23 17:08:35,-0.3979166666666667,0.48541666666666666,2020-12-23 12:08:35-05:00,2020-12-23
0,1341862955604975617,realDonaldTrump,"...Some friendly health advice to Iran: If one American is killed, I will hold Iran responsible. Think it over.",16792,"Washington, DC",2020-12-23 21:47:13,0.09375,0.2625,2020-12-23 16:47:13-05:00,2020-12-23
0,1341885394124607488,realDonaldTrump,"After seeing the massive Voter Fraud in the 2020 Presidential Election, I disagree with anyone that thinks a strong, fast, and fair Special Counsel is not needed, IMMEDIATELY. This was the most corrupt election in the history of our Country, and it must be closely examined!",9924,"Washington, DC",2020-12-23 23:16:23,0.22363945578231295,0.7578231292517007,2020-12-23 18:16:23-05:00,2020-12-23
0,1342184240088276992,realDonaldTrump,Rush is the GREATEST! ,7021,"Washington, DC",2020-12-24 19:03:54,1.0,1.0,2020-12-24 14:03:54-05:00,2020-12-24
0,1342212651447967744,realDonaldTrump,"VOTER FRAUD IS NOT A CONSPIRACY THEORY, IT IS A FACT!!!",16901,"Washington, DC",2020-12-24 20:56:47,0.0,0.0,2020-12-24 15:56:47-05:00,2020-12-24
1,1342212340436135938,realDonaldTrump,"Maria’s show and ratings are better than ever. They are trying to shame her into not telling the truth. Her audience would be gone, and she is far too smart for that. Rigged Election! ",4965,"Washington, DC",2020-12-24 20:55:33,0.2892857142857143,0.7142857142857143,2020-12-24 15:55:33-05:00,2020-12-24
2,1342209260026023940,realDonaldTrump,"At a meeting in Florida today, everyone was asking why aren’t the Republicans up in arms &amp; fighting over the fact that the Democrats stole the rigged presidential election? Especially in the Senate, they said, where you helped 8 Senators win their races. How quickly they forget!",11759,"Washington, DC",2020-12-24 20:43:19,0.4055555555555556,0.6333333333333333,2020-12-24 15:43:19-05:00,2020-12-24
3,1342206148649299969,realDonaldTrump,"More than one million Americans have already received the China Virus Vaccine, a record pace!",8819,"Washington, DC",2020-12-24 20:30:57,0.625,0.5,2020-12-24 15:30:57-05:00,2020-12-24
0,1342245390540804096,realDonaldTrump,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!",10623,"Washington, DC",2020-12-24 23:06:53,-0.21666666666666667,0.2611111111111111,2020-12-24 18:06:53-05:00,2020-12-24
1,1342243632833814528,realDonaldTrump,"Twitter is going wild with their flags, trying hard to suppress even the truth. Just shows how dangerous they are, purposely stifling free speech. Very dangerous for our Country. Does Congress know that this is how Communism starts? Cancel Culture at its worst. End Section 230!",15378,"Washington, DC",2020-12-24 22:59:54,-0.36194444444444446,0.7736111111111111,2020-12-24 17:59:54-05:00,2020-12-24
0,1342463237841948672,realDonaldTrump,MERRY CHRISTMAS!,25415,"Washington, DC",2020-12-25 13:32:32,0.0,0.0,2020-12-25 08:32:32-05:00,2020-12-25
0,1342559171649167366,realDonaldTrump,Thank you! ,6354,"Washington, DC",2020-12-25 19:53:44,0.0,0.0,2020-12-25 14:53:44-05:00,2020-12-25
1,1342556287872233474,realDonaldTrump,Going now to make a short speech to service members from all over the world. It is a celebration of Christmas. Video Conference - Fake News not invited!,12696,"Washington, DC",2020-12-25 19:42:17,-0.3125,0.65,2020-12-25 14:42:17-05:00,2020-12-25
2,1342555377951510528,realDonaldTrump,The greatest of all time. Fake News! ,6762,"Washington, DC",2020-12-25 19:38:40,0.1875,1.0,2020-12-25 14:38:40-05:00,2020-12-25
3,1342554825465196544,realDonaldTrump,"Made many calls and had meetings at Trump International in Palm Beach, Florida. Why would politicians not want to give people $2000, rather than only $600? It wasn’t their fault, it was China. Give our people the money!",15339,"Washington, DC",2020-12-25 19:36:28,0.16666666666666666,0.5,2020-12-25 14:36:28-05:00,2020-12-25
0,1342624069687062528,realDonaldTrump,"But we already know enough, and we won big! ",10456,"Washington, DC",2020-12-26 00:11:37,0.0,0.3,2020-12-25 19:11:37-05:00,2020-12-25
0,1342807171130601473,realDonaldTrump,"Our $740 defense bill is a gift to China, Russia &amp; Big Tech. It fails to terminate the internationally dangerous Section 230, won’t allow us to bring our troops back home (where they belong), renames &amp; destroys our forts &amp; National Monuments, &amp; makes 5G almost impossible! ",1255,"Washington, DC",2020-12-26 12:19:12,-0.38666666666666666,0.45999999999999996,2020-12-26 07:19:12-05:00,2020-12-26
0,1342821189077622792,realDonaldTrump,"The “Justice” Department and the FBI have done nothing about the 2020 Presidential Election Voter Fraud, the biggest SCAM in our nation’s history, despite overwhelming evidence. They should be ashamed. History will remember. Never give up. See everyone in D.C. on January 6th.",6114,"Washington, DC",2020-12-26 13:14:54,0.5,1.0,2020-12-26 08:14:54-05:00,2020-12-26
1,1342817496924086278,realDonaldTrump,"If a Democrat Presidential Candidate had an Election Rigged &amp; Stolen, with proof of such acts at a level never seen before, the Democrat Senators would consider it an act of war, and fight to the death. Mitch &amp; the Republicans do NOTHING, just want to let it pass. NO FIGHT!",10266,"Washington, DC",2020-12-26 13:00:14,0.0,0.5,2020-12-26 08:00:14-05:00,2020-12-26
2,1342813418177392649,realDonaldTrump,"I will not stand by and watch this travesty of a bill happen without reigning in Big Tech. End Section 230 now, before it is too late. So bad for our Country. Show courage, and do what’s right!!! ",8567,"Washington, DC",2020-12-26 12:44:01,-0.1104910714285714,0.47559523809523807,2020-12-26 07:44:01-05:00,2020-12-26
0,1342835233306124288,realDonaldTrump,"I simply want to get our great people $2000, rather than the measly $600 that is now in the bill. Also, stop the billions of dollars in “pork”.",4946,"Washington, DC",2020-12-26 14:10:42,0.07777777777777777,0.6579365079365079,2020-12-26 09:10:42-05:00,2020-12-26
1,1342832582606598144,realDonaldTrump,"A young military man working in Afghanistan told me that elections in Afghanistan are far more secure and much better run than the USA’s 2020 Election. Ours, with its millions and millions of corrupt Mail-In Ballots, was the election of a third world country. Fake President!",8017,"Washington, DC",2020-12-26 14:00:10,0.041666666666666664,0.5666666666666667,2020-12-26 09:00:10-05:00,2020-12-26
2,1342830505163706369,realDonaldTrump,"The U.S. Supreme Court has been totally incompetent and weak on the massive Election Fraud that took place in the 2020 Presidential Election. We have absolute PROOF, but they don’t want to see it - No “standing”, they say. If we have corrupt elections, we have no country!",12481,"Washington, DC",2020-12-26 13:51:55,-0.22999999999999998,0.7783333333333333,2020-12-26 08:51:55-05:00,2020-12-26
3,1342826019745640450,realDonaldTrump,"Where the hell is the Durham Report? They spied on my campaign, colluded with Russia (and others), and got caught. Read the Horowitz Reports about Comey &amp; McCabe. Even the Fake News @nytimes said “bad”. They tried it all, and failed, so now they are trying to steal the election!",14416,"Washington, DC",2020-12-26 13:34:06,-0.6083333333333333,0.6555555555555556,2020-12-26 08:34:06-05:00,2020-12-26
0,1342872502306009089,realDonaldTrump,Thank you Mark. Big numbers found in Arizona.We must win for our Country! ,12600,"Washington, DC",2020-12-26 16:38:48,0.5,0.25,2020-12-26 11:38:48-05:00,2020-12-26
0,1342908782934958081,realDonaldTrump,"The lockdowns in Democrat run states are absolutely ruining the lives of so many people - Far more than the damage that would be caused by the China Virus. Cases in California have risen despite the lockdown, yet Florida &amp; others are open &amp; doing well. Common sense please!",12648,"Washington, DC",2020-12-26 19:02:58,0.15416666666666665,0.65,2020-12-26 14:02:58-05:00,2020-12-26
0,1342974377218994181,realDonaldTrump,"....But when it is all over, and this period of time becomes just another ugly chapter in our Country’s history, WE WILL WIN!!!",20907,"Washington, DC",2020-12-26 23:23:37,0.15000000000000002,0.7,2020-12-26 18:23:37-05:00,2020-12-26
1,1342974375008600070,realDonaldTrump,"....Courts are bad, the FBI and “Justice” didn’t do their job, and the United States Election System looks like that of a third world country. Freedom of the press has been gone for a long time, it is Fake News, and now we have Big Tech (with Section 230) to deal with....",16347,"Washington, DC",2020-12-26 23:23:36,-0.25,0.4333333333333333,2020-12-26 18:23:36-05:00,2020-12-26
2,1342974373632876545,realDonaldTrump,"....fake signatures, illegal immigrant voters, banned Republican vote watchers, MORE VOTES THAN ACTUAL VOTERS (check out Detroit &amp; Philadelphia), and much more. The numbers are far greater than what is necessary to win the individual swing states, and cannot even be contested....",8130,"Washington, DC",2020-12-26 23:23:36,0.21111111111111114,0.5444444444444445,2020-12-26 18:23:36-05:00,2020-12-26
3,1342974370822692867,realDonaldTrump,"Time for Republican Senators to step up and fight for the Presidency, like the Democrats would do if they had actually won. The proof is irrefutable! Massive late night mail-in ballot drops in swing states, stuffing the ballot boxes (on video), double voters, dead voters,",30744,"Washington, DC",2020-12-26 23:23:35,-0.1,0.42000000000000004,2020-12-26 18:23:35-05:00,2020-12-26
0,1343027900740734976,realDonaldTrump,"$2000 + $2000 plus other family members. Not $600. Remember, it was China’s fault!",15837,"Washington, DC",2020-12-27 02:56:18,-0.15625,0.375,2020-12-26 21:56:18-05:00,2020-12-26
0,1343069190433943564,realDonaldTrump,A must see! ,7699,"Washington, DC",2020-12-27 05:40:22,0.0,0.0,2020-12-27 00:40:22-05:00,2020-12-27
1,1343068648118874113,realDonaldTrump,"Increase payments to the people, get rid of the “pork”. ",7872,"Washington, DC",2020-12-27 05:38:13,0.0,0.0,2020-12-27 00:38:13-05:00,2020-12-27
2,1343068273827577861,realDonaldTrump,Speaking for America! ,6906,"Washington, DC",2020-12-27 05:36:44,0.0,0.0,2020-12-27 00:36:44-05:00,2020-12-27
3,1343066231222448130,realDonaldTrump,"Michigan AG Dana Nessel Pursues Sanctions Against Lawyers Questioning Election  via @BreitbartNews  These lawyers are true patriots who are fighting for the truth and, obviously, getting very close. AG should be sanctioned. Fight on!",8245,"Washington, DC",2020-12-27 05:28:37,0.19999999999999998,0.48333333333333334,2020-12-27 00:28:37-05:00,2020-12-27
0,1343336121040777217,realDonaldTrump,Good news on Covid Relief Bill. Information to follow!,2309,"Washington, DC",2020-12-27 23:21:03,0.875,0.6000000000000001,2020-12-27 18:21:03-05:00,2020-12-27
1,1343328708963299338,realDonaldTrump,"See you in Washington, DC, on January 6th. Don’t miss it. Information to follow!",20118,"Washington, DC",2020-12-27 22:51:36,0.0,0.0,2020-12-27 17:51:36-05:00,2020-12-27
2,1343328283824447488,realDonaldTrump,"On behalf of two GREAT Senators, @sendavidperdue &amp; @KLoeffler, I will be going to Georgia on Monday night, January 4th., to have a big and wonderful RALLY. So important for our Country that they win!",11806,"Washington, DC",2020-12-27 22:49:55,0.64,0.65,2020-12-27 17:49:55-05:00,2020-12-27
0,1343663159085834248,realDonaldTrump,"“Breaking News: In Pennsylvania there were 205,000 more votes than there were voters. This alone flips the state to President Trump.”",18063,"Washington, DC",2020-12-28 21:00:35,0.5,0.5,2020-12-28 16:00:35-05:00,2020-12-28
0,1343812305239289858,realDonaldTrump,"Give the people $2000, not $600. They have suffered enough! ",5058,"Washington, DC",2020-12-29 06:53:15,0.0,0.5,2020-12-29 01:53:15-05:00,2020-12-29
0,1343919654008356867,realDonaldTrump,....and Congressmen/Congresswomen Elected. I do believe they forgot!,3855,"Washington, DC",2020-12-29 13:59:48,0.0,0.0,2020-12-29 08:59:48-05:00,2020-12-29
1,1343919653068943361,realDonaldTrump,"....Can you imagine if the Republicans stole a Presidential Election from the Democrats - All hell would break out. Republican leadership only wants the path of least resistance. Our leaders (not me, of course!) are pathetic. They only know how to lose! P.S. I got MANY Senators..",4395,"Washington, DC",2020-12-29 13:59:48,-0.1125,0.6666666666666666,2020-12-29 08:59:48-05:00,2020-12-29
2,1343919652125241345,realDonaldTrump,"...more votes than is needed by me to win Pennsylvania, not to mention hundreds of thousands of votes in other categories which increase my already big lead into a landslide. All other Swing States show likewise. WE NEED NEW &amp; ENERGETIC REPUBLICAN LEADERSHIP. This can not stand..",2644,"Washington, DC",2020-12-29 13:59:48,0.19772727272727275,0.36742424242424243,2020-12-29 08:59:48-05:00,2020-12-29
3,1343919651336712199,realDonaldTrump,"“A group of Republican lawmakers in Pennsylvania say 200,000 more votes were counted in the 2020 Election than voters (100% went to Biden). State Representative Frank Ryan said they found troubling discrepancies after an analysis of Election Day data.” @FoxNews This is far....",8366,"Washington, DC",2020-12-29 13:59:48,0.3,0.75,2020-12-29 08:59:48-05:00,2020-12-29
4,1343916418316824583,realDonaldTrump,"$2000 for our great people, not $600! They have suffered enough from the China Virus!!!",12652,"Washington, DC",2020-12-29 13:46:57,0.5,0.625,2020-12-29 08:46:57-05:00,2020-12-29
5,1343915972391038977,realDonaldTrump,"....being removed and brought home from foreign lands who do NOTHING for us. A disgraceful act of cowardice and total submission by weak people to Big Tech. Negotiate a better Bill, or get better leaders, NOW! Senate should not approve NDAA until fixed!!!",7282,"Washington, DC",2020-12-29 13:45:11,0.1171875,0.4,2020-12-29 08:45:11-05:00,2020-12-29
6,1343915971480842240,realDonaldTrump,"Weak and tired Republican “leadership” will allow the bad Defense Bill to pass. Say goodbye to VITAL Section 230 termination, your National Monuments, Forts (names!) and Treasures (inserted by Elizabeth “Pocahontas” Warren), 5G, and our great soldiers....",9451,"Washington, DC",2020-12-29 13:45:11,-0.10999999999999996,0.6283333333333333,2020-12-29 08:45:11-05:00,2020-12-29
0,1343998076084748288,realDonaldTrump,"Unless Republicans have a death wish, and it is also the right thing to do, they must approve the $2000 payments ASAP. $600 IS NOT ENOUGH! Also, get rid of Section 230 - Don’t let Big Tech steal our Country, and don’t let the Democrats steal the Presidential Election. Get tough! ",12898,"Washington, DC",2020-12-29 19:11:26,-0.05009920634920635,0.4922619047619048,2020-12-29 14:11:26-05:00,2020-12-29
0,1344036020162093058,realDonaldTrump,"Loeffler, Perdue Support Increasing Relief Payments to $2K  via @BreitbartNews. Republicans must support the $2000 payments and must FIGHT the crooked presidential election. We won big!",8527,"Washington, DC",2020-12-29 21:42:12,0.0,0.1,2020-12-29 16:42:12-05:00,2020-12-29
0,1344054358418345985,realDonaldTrump,"When are we going to be allowed to do signature verification in Fulton County, Georgia? The process is going VERY slowly. @BrianKempGA Pennsylvania just found 205,000 votes more than they had voters. Therefore, we WIN Pennsylvania!!!",16229,"Washington, DC",2020-12-29 22:55:05,0.36999999999999994,0.47333333333333333,2020-12-29 17:55:05-05:00,2020-12-29
1,1344051613216993281,realDonaldTrump,"It is up to the States to distribute the vaccines once brought to the designated areas by the Federal Government. We have not only developed the vaccines, including putting up money to move the process along quickly, but gotten them to the states. Biden failed with Swine Flu!",10874,"Washington, DC",2020-12-29 22:44:10,-0.04791666666666666,0.525,2020-12-29 17:44:10-05:00,2020-12-29
0,1344142388063821825,realDonaldTrump,"...The consent decree signed by the “Secretary”, with the consent of Kemp, is perhaps even more poorly negotiated than the deal that John Kerry made with Iran. Now it turns out that Brad R’s brother works for China, and they definitely don’t want “Trump”. So disgusting! #MAGA",7546,"Washington, DC",2020-12-30 04:44:52,-0.225,0.65,2020-12-29 23:44:52-05:00,2020-12-29
1,1344142386935570434,realDonaldTrump,"I love the Great State of Georgia, but the people who run it, from the Governor, @BrianKempGA, to the Secretary of State, are a complete disaster and don’t have a clue, or worse. Nobody can be this stupid. Just allow us to find the crime, and turn the state Republican....",9824,"Washington, DC",2020-12-30 04:44:52,0.040000000000000015,0.67,2020-12-29 23:44:52-05:00,2020-12-29
0,1344160788567773189,realDonaldTrump,....other acts of fraud and irregularities as well. STAY TUNED!,3416,"Washington, DC",2020-12-30 05:57:59,0.0,0.0,2020-12-30 00:57:59-05:00,2020-12-30
1,1344160787384971264,realDonaldTrump,"....that, quite frankly, didn’t have much of a chance, like 7, 8 or 9. The Presidential Election was Rigged with hundreds of thousands of ballots mysteriously flowing into Swing States very late at night as everyone thought the election was easily won by me. There were many....",3007,"Washington, DC",2020-12-30 05:57:59,0.14866666666666667,0.6626666666666667,2020-12-30 00:57:59-05:00,2020-12-30
2,1344160786252525568,realDonaldTrump,"The Wall Street Journal’s very boring &amp; incoherent Editorial fails to mention my big &amp; easy wins in Texas, Florida, Ohio, Iowa &amp; many other states that the @WSJ &amp; other joke polls said I would lose. Also, they fail to mention the fact that I got many Republican Senators elected..",4780,"Washington, DC",2020-12-30 05:57:59,-0.06515151515151514,0.4227272727272728,2020-12-30 00:57:59-05:00,2020-12-30
0,1344173684983017473,realDonaldTrump,"New Lott study estimates 11,350 absentee votes lost to Trump in Georgia. Another 289,000 ""excess (fraudulent) votes"" across GA, AZ, MI, NV, PA, and WI. Check it out! ➡️ ",5475,"Washington, DC",2020-12-30 06:49:14,0.17045454545454544,0.45454545454545453,2020-12-30 01:49:14-05:00,2020-12-30
0,1344272069727555586,realDonaldTrump,$2000 ASAP!,4876,"Washington, DC",2020-12-30 13:20:11,0.0,0.0,2020-12-30 08:20:11-05:00,2020-12-30
0,1344288700851744769,realDonaldTrump,"Hearings from Atlanta on the Georgia Election overturn now being broadcast. Check it out. @OANN @newsmax and many more. @BrianKempGA should resign from office. He is an obstructionist who refuses to admit that we won Georgia, BIG! Also won the other Swing States.",15003,"Washington, DC",2020-12-30 14:26:16,0.21875,0.36875,2020-12-30 09:26:16-05:00,2020-12-30
0,1344308641286004738,realDonaldTrump,"Hearings from Atlanta on the Georgia Election overturn now being broadcast LIVE via @RSBNetwork! 
",10581,"Washington, DC",2020-12-30 15:45:30,0.17045454545454544,0.5,2020-12-30 10:45:30-05:00,2020-12-30
0,1344359312878149634,realDonaldTrump,"JANUARY SIXTH, SEE YOU IN DC!",18316,"Washington, DC",2020-12-30 19:06:51,0.0,0.0,2020-12-30 14:06:51-05:00,2020-12-30
1,1344359034716106755,realDonaldTrump,"Twitter is shadow banning like never before. A disgrace that our weak and ineffective political leadership refuses to do anything about Big Tech. They’re either afraid or stupid, nobody really knows!",14406,"Washington, DC",2020-12-30 19:05:45,-0.25416666666666665,0.48750000000000004,2020-12-30 14:05:45-05:00,2020-12-30
2,1344358271570874368,realDonaldTrump,"Thank you, a great honor! ",10381,"Washington, DC",2020-12-30 19:02:43,1.0,0.75,2020-12-30 14:02:43-05:00,2020-12-30
0,1344367336715857921,realDonaldTrump,"The United States had more votes than it had people voting, by a lot. This travesty cannot be allowed to stand. It was a Rigged Election, one not even fit for third world countries!",21047,"Washington, DC",2020-12-30 19:38:44,0.3,0.3,2020-12-30 14:38:44-05:00,2020-12-30
0,1344400646066331648,realDonaldTrump,We now have far more votes than needed to flip Georgia in the Presidential race. Massive VOTER FRAUD took place. Thank you to the Georgia Legislature for today’s revealing meeting!,19242,"Washington, DC",2020-12-30 21:51:06,0.19999999999999998,0.8333333333333334,2020-12-30 16:51:06-05:00,2020-12-30
1,1344397397280088070,realDonaldTrump,".@BrianKempGA, his puppet Lt. Governor @GeoffDuncanGA, and Secretary of State, are disasters for Georgia. Won’t let professionals get anywhere near Fulton County for signature verifications, or anything else. They are virtually controlled by @staceyabrams &amp; the Democrats. Fools!",13035,"Washington, DC",2020-12-30 21:38:11,0.125,0.4,2020-12-30 16:38:11-05:00,2020-12-30
2,1344394741031514115,realDonaldTrump,Watching @FoxNews is almost as bad as watching Fake News @CNN. New alternatives are developing!,16391,"Washington, DC",2020-12-30 21:27:38,-0.3431818181818181,0.7070707070707071,2020-12-30 16:27:38-05:00,2020-12-30
0,1344853996977197056,realDonaldTrump,Sen. Josh Hawley Slams Walmart Tweet Calling Him a ‘Sore Loser‘  via @BreitbartNews America is proud of Josh and the many others who are joining him. The USA cannot have fraudulent elections!,9653,"Washington, DC",2021-01-01 03:52:33,0.7125,0.75,2020-12-31 22:52:33-05:00,2020-12-31
1,1344852043681435648,realDonaldTrump,"Finished off the year with the highest Stock Market in history. Setting records with your 401k’s, just like I said you would. Congratulations to all!",17638,"Washington, DC",2021-01-01 03:44:48,0.0,0.0,2020-12-31 22:44:48-05:00,2020-12-31
0,1344999320831946754,realDonaldTrump,HAPPY NEW YEAR!,896,"Washington, DC",2021-01-01 13:30:01,0.48522727272727273,0.7272727272727273,2021-01-01 08:30:01-05:00,2021-01-01
0,1345088187811700748,realDonaldTrump,"The BIG Protest Rally in Washington, D.C., will take place at 11.00 A.M. on January 6th. Locational details to follow. StopTheSteal!",10169,"Washington, DC",2021-01-01 19:23:09,0.0,0.1,2021-01-01 14:23:09-05:00,2021-01-01
1,1345077337633787905,realDonaldTrump,"I hope to see the great Governor of South Dakota @KristiNoem, run against RINO @SenJohnThune, in the upcoming 2022 Primary. She would do a fantastic job in the U.S. Senate, but if not Kristi, others are already lining up. South Dakota wants strong leadership, NOW!",14095,"Washington, DC",2021-01-01 18:40:02,0.4683333333333334,0.5966666666666667,2021-01-01 13:40:02-05:00,2021-01-01
0,1345100089505755139,realDonaldTrump,"Massive amounts of evidence will be presented on the 6th. We won, BIG! ",8864,"Washington, DC",2021-01-01 20:10:26,0.0,0.55,2021-01-01 15:10:26-05:00,2021-01-01
1,1345095714687377418,realDonaldTrump,"The BIG Protest Rally in Washington, D.C., will take place at 11.00 A.M. on January 6th. Locational details to follow. StopTheSteal!",15229,"Washington, DC",2021-01-01 19:53:03,0.0,0.1,2021-01-01 14:53:03-05:00,2021-01-01
0,1345111621430091777,realDonaldTrump,"Our Republican Senate just missed the opportunity to get rid of Section 230, which gives unlimited power to Big Tech companies. Pathetic!!! Now they want to give people ravaged by the China Virus $600, rather than the $2000 which they so desperately need. Not fair, or smart!",12821,"Washington, DC",2021-01-01 20:56:16,-0.33642857142857147,0.7285714285714285,2021-01-01 15:56:16-05:00,2021-01-01
1,1345106595114606593,realDonaldTrump,.@FoxNews Weekend Daytime is not watchable. Switching over to @OANN!,12335,"Washington, DC",2021-01-01 20:36:17,0.0,0.0,2021-01-01 15:36:17-05:00,2021-01-01
2,1345106078141394944,realDonaldTrump,A great honor! ,9351,"Washington, DC",2021-01-01 20:34:14,1.0,0.75,2021-01-01 15:34:14-05:00,2021-01-01
3,1345104354358026240,realDonaldTrump,NOW! ,11091,"Washington, DC",2021-01-01 20:27:23,0.0,0.0,2021-01-01 15:27:23-05:00,2021-01-01
0,1345149558154797056,realDonaldTrump,"....is therefore both illegal and invalid, and that would include the two current Senatorial Elections. In Wisconsin, Voters not asking for applications invalidates the Election. All of this without even discussing the millions of fraudulent votes that were cast or altered!",3,"Washington, DC",2021-01-01 23:27:00,-0.25,0.45,2021-01-01 18:27:00-05:00,2021-01-01
1,1345149556967800832,realDonaldTrump,"....changes made to the voting process, rules and regulations, many made hastily before the election, and therefore the whole State Election is not legal or Constitutional. Additionally, the Georgia Consent Decree is Unconstitutional &amp; the State 2020 Presidential Election....",3,"Washington, DC",2021-01-01 23:27:00,0.19999999999999998,0.3666666666666667,2021-01-01 18:27:00-05:00,2021-01-01
2,1345149555390771201,realDonaldTrump,"Before even discussing the massive corruption which took place in the 2020 Election, which gives us far more votes than is necessary to win all of the Swing States (only need three), it must be noted that the State Legislatures were not in any way responsible for the massive....",9,"Washington, DC",2021-01-01 23:27:00,0.19999999999999998,0.80625,2021-01-01 18:27:00-05:00,2021-01-01
0,1345164883080470533,realDonaldTrump,Some States are very slow to inoculate recipients despite successful and very large scale distribution of vaccines by the Federal Government. They will get it done!,5557,"Washington, DC",2021-01-02 00:27:54,0.23607142857142857,0.6757142857142857,2021-01-01 19:27:54-05:00,2021-01-01
1,1345160429165817858,realDonaldTrump,....Please remember who got it done!!!,9978,"Washington, DC",2021-01-02 00:10:12,0.0,0.0,2021-01-01 19:10:12-05:00,2021-01-01
2,1345160427337084931,realDonaldTrump,"Because of the Trump Administration, hospitals are now required, effective immediately, to publish their REAL PRICES, which will create competition and drive downs costs MASSIVELY. Won lawsuit last week. Bigger than healthcare, it’s called PRICE TRANSPARENCY....",20559,"Washington, DC",2021-01-02 00:10:12,0.16,0.5333333333333334,2021-01-01 19:10:12-05:00,2021-01-01
3,1345157300588335104,realDonaldTrump,"Only because Biden got very few votes, just like the Election! ",9789,"Washington, DC",2021-01-01 23:57:46,-0.1625,0.565,2021-01-01 18:57:46-05:00,2021-01-01
4,1345156316076060674,realDonaldTrump,Herschel is speaking the truth! ,13280,"Washington, DC",2021-01-01 23:53:52,0.0,0.0,2021-01-01 18:53:52-05:00,2021-01-01
5,1345155760490164225,realDonaldTrump,Thank you Madison! ,9776,"Washington, DC",2021-01-01 23:51:39,0.0,0.0,2021-01-01 18:51:39-05:00,2021-01-01
